Date,ACC,AUBANK,ADANIPORTS,ADANIPOWER,ADANITRANS,ABCAPITAL,ABFRL,AJANTPHARM,ALKEM,AMARAJABAT,AMBUJACEM,APOLLOHOSP,APOLLOTYRE,ASHOKLEY,ASIANPAINT,AUROPHARMA,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BALKRISIND,BANDHANBNK,BANKBARODA,BANKINDIA,BATAINDIA,BERGEPAINT,BEL,BHARATFORG,BHEL,BPCL,BHARTIARTL,INFRATEL,BIOCON,BBTC,BOSCHLTD,BRITANNIA,CESC,CADILAHC,CANBK,CASTROLIND,CHOLAFIN,CIPLA,CUB,COALINDIA,COLPAL,CONCOR,COROMANDEL,CROMPTON,CUMMINSIND,DLF,DABUR,DALBHARAT,DIVISLAB,DRREDDY,EDELWEISS,EICHERMOT,EMAMILTD,ENDURANCE,ENGINERSIN,ESCORTS,EXIDEIND,FEDERALBNK,FORTIS,FCONSUMER,FRETAIL,GAIL,GMRINFRA,GICRE,GLENMARK,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GRAPHITE,GRASIM,GSPL,HEG,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HAVELLS,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,HDFC,ICICIBANK,ICICIGI,ICICIPRULI,IDBI,IDFCFIRSTB,ITC,IBULHSGFIN,IBVENTURES,INDIANB,INDHOTEL,IOC,IGL,INDUSINDBK,NAUKRI,INFY,INDIGO,IPCALAB,JSWENERGY,JSWSTEEL,JINDALSTEL,JUBLFOOD,JUBILANT,KOTAKBANK,L&TFH,LTTS,LICHSGFIN,LTI,LT,LUPIN,MRF,MGL,M&MFIN,M&M,MANAPPURAM,MRPL,MARICO,MARUTI,MFSL,MINDTREE,MOTHERSUMI,MPHASIS,MUTHOOTFIN,NATCOPHARM,NBCC,NHPC,NMDC,NTPC,NATIONALUM,NESTLEIND,NAM-INDIA,OBEROIRLTY,ONGC,OIL,OFSS,PIIND,PNBHOUSING,PAGEIND,PETRONET,PFIZER,PIDILITIND,PEL,PFC,POWERGRID,PRESTIGE,PGHH,PNB,QUESS,RBLBANK,RECLTD,RAJESHEXPO,RELIANCE,SBILIFE,SRF,SHREECEM,SRTRANSFIN,SIEMENS,SBIN,SAIL,STRTECH,SUNPHARMA,SUNTV,SYNGENE,TVSMOTOR,TCS,TATACONSUM,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,NIACL,RAMCOCEM,TITAN,TORNTPHARM,TORNTPOWER,UPL,ULTRACEMCO,UNIONBANK,UBL,MCDOWELL-N,VGUARD,VARROC,VBL,VEDL,IDEA,VOLTAS,WHIRLPOOL,WIPRO,ZEEL
2020-06-03,-127559.33762945086,-136337.1071054469,40302.496363059596,-127251.38239831297,-123130.24869601642,-20000.996091778834,-127414.8550313041,-127516.26521501373,-123633.90923186396,9527.731704932821,-127640.71556485261,694965.6718177561,238007.0450758739,-128238.78768436203,-127857.90472657474,-127619.86965682718,420790.4957726268,-126111.85063608622,-127823.31064027981,-95776.69974518848,-81220.21803533929,-102355.05299561024,238007.0450758739,1003412.7448685268,-127787.2164657945,-122941.41924790293,-127522.82976267723,-127930.124855168,-127461.97207839313,-127411.50626529034,-127337.6304032652,267252.3971873544,-127567.94507684842,-127256.35139090777,-126800.30604208144,-124984.63256492601,786357.3971661327,-127475.34207563364,-128374.48485107103,-128059.35804105419,-127782.08642896607,-1896.2339636142399,-128244.59859310434,-126507.16913118844,9527.731704932821,-128287.95109876776,-127574.42257002038,174592.37850761268,1517491.1999531442,-124495.25626982065,-127984.35679564466,-119024.37190995942,-127374.84100935241,-127588.18570917427,-135648.16837641638,-126894.91669522319,-127920.01936579043,-127608.72787387394,-128086.53593539806,238007.0450758739,-119605.4010968837,-127351.48515335018,-36168.130969255406,-127422.88087237322,694965.6718177561,420790.4957726268,603573.9464693797,1081049.0829833464,-123156.43962499894,-127560.21431654981,-131871.3672416217,-127499.80151036552,-127572.72485135186,694965.6718177561,-70774.44438924242,-126445.22630226216,-127994.71668807184,1517491.1999531442,-126491.1060841692,-127529.24436190611,215159.11373877982,-127169.27378166695,-135034.6164972725,-127828.10490653572,-126977.36579155165,-127224.78505402479,-127915.51477833379,398856.48168901657,-127566.87472760197,9527.731704932821,-127760.15754566573,-125529.28458704177,-125270.09268586412,112343.42272185635,-128327.57363771608,-79801.99350507681,-127496.0686738205,-127045.17635365018,-127418.890072937,-125776.30236096749,-126469.7140916085,-127581.77995514286,662064.6506923407,141019.90797147443,-123400.37495888649,40302.496363059596,-127438.00502611972,-128225.17903171865,-127179.21297316764,-85629.42335856546,-127403.3383650697,-126980.32430834822,-127656.89446851429,-127559.85631763187,-118754.76050579573,-125708.75366449491,-128812.75374301318,-127406.63345211039,-127569.7071505938,-128318.85792563534,-127292.24345535136,1517491.1999531442,592149.9808008327,-126491.7390768798,-127858.62961803691,-127258.75983036634,201450.35493652336,-125814.92841903963,-126161.91663958361,-149740.03471975596,-122074.1181317767,1243316.0239080149,-127816.71024956575,-127525.71954509847,-128436.93549758398,-126723.52998776537,-126960.70984033086,-127839.5506981592,-128245.89217576906,-123273.15708636327,-81863.99364344364,-128245.38812683363,-118896.27153075144,-127552.51623269342,-127423.2402049171,-127558.5980340272,-126780.39788871468,-126919.70143139041,786357.3971661327,141019.90797147443,-127400.19291886891,694965.6718177561,-129514.35081076274,-127215.02392555516,-136393.14803401512,-99890.16828397354,238007.0450758739,-126421.67148146767,-127559.85631763187,-128766.99925059256,-127612.37236162339,-127560.37316288019,201450.35493652336,215159.11373877982,-127508.51869165417,-127602.51397016621,-121565.00532417031,-127751.20973341256,-127142.91328633594,-127721.96754510497,-117618.90287279354,-128683.74021126209,-128028.85258513442,-118303.51518843409,-131907.3813643187,-127560.25459844775,-127695.0045966444,1243316.0239080149,-110734.54834249633,-121900.2240037332,-127899.25253758996,-127470.47448042632,-127571.76484654743,-121849.48290564092,-127492.18094254959,-127249.93531682994,-128203.83849240896,-127815.50674591541,-127569.81086798053,-126215.75001543728,-127669.02525560533,-126364.03695677329,-134161.62283398074,694965.6718177561,-129544.61713193191,-127719.8187333258,-45678.815177570264,-126947.78434908837,-127446.31747496748,-127568.14596052849,-129750.12839904001
2020-06-04,-125923.17611111759,-120982.07218486391,-65023.30145833833,-117376.1202809747,-126219.2661124096,-125871.11543711748,-125852.36919673237,-126365.59582799087,-127644.32512431809,-1013.8098388056875,-126870.93067133542,626279.2080326142,877196.415181182,-126731.34935180169,-126386.19098676753,-123349.47630552824,40805.72468595563,-126535.8132465547,-125962.34078712281,-125563.41432610965,-124843.16015051481,-129393.17322812563,40805.72468595563,709918.277082137,-119069.09642041927,42712.44406251314,-127455.78175675968,-126251.48532272156,-133597.97727181535,-126770.32199778491,-125973.93496392484,1379030.8294783179,-126505.80968055488,-122450.63602036788,-126429.32554812108,-95014.73659542314,1379030.8294783179,-124535.34957425781,-126625.54558219212,-126494.96830496873,-100269.46814405257,40805.72468595563,-130195.53337525175,-126439.13328172722,61715.49194833631,-126100.88090610404,-126389.07109583558,242222.25831541832,1379030.8294783179,-125163.1300391667,-126514.9088011981,-128054.86092369954,-126708.46644968576,-125816.16338542337,-126713.33359919948,-126517.10548577848,-122681.44181392247,-126468.49847736221,-125677.29459976673,40805.72468595563,-121977.46014070084,-126083.08705651175,208083.86278500094,-126667.74940242864,626279.2080326142,542640.1389830915,1379030.8294783179,488018.7061344236,-124962.47909619281,-124032.46980025394,-126449.45562472328,-126624.76394422178,-126675.06958503819,626279.2080326142,-121559.00776577853,-128648.30726022137,-126041.67651396488,27150.366473788687,-127504.21663627714,-126474.04809036592,218538.74641619125,-125798.77538651226,-126336.59061286756,-126596.42657555353,-125737.50567002138,-126484.99148913621,-126709.94476744426,596169.143174786,-126599.96720863193,187174.09552262028,-126417.4190175335,-126499.84878777331,-126384.0988111864,40805.72468595563,-126196.2011967825,-109532.50619759083,-126636.7826899221,-126310.90310469535,-127102.68749982546,-123868.77748499939,-85532.28644109101,-126258.93894280044,596169.143174786,1163958.9376366881,-126438.18603236238,303671.3702701697,-126559.75891975037,-82516.7079014075,-126443.42748618616,-124074.15909573258,-126356.15400462082,-130697.29206502205,-125622.36353315145,-126472.41341308966,-128775.29381248608,-126136.0545616748,-125996.36805916595,-126361.99106280971,-126174.6374674884,-126515.49847402547,-127009.54983911502,877196.415181182,1379030.8294783179,-126810.9854376976,-130983.9468094737,-128551.5119503869,114408.10544953562,-126570.93499406254,-124982.91587558985,-132967.639227741,-127293.40826301818,124444.79373547828,-126450.02769592374,-128399.83534988544,-125100.46519039465,-126698.94190182189,-126230.93381525917,-127123.32038144761,-125740.34106746288,-126472.70701153744,396271.768146427,-121729.60778885476,-112574.51461809824,-126801.94110601337,-127315.05352968193,-121108.39725439416,-126395.32588475812,-118027.91501728448,-116017.52978189931,426569.59417967225,-126284.81924150769,626279.2080326142,-123646.04692470298,-126351.49842732366,-126458.57101885334,-129060.7504936577,532185.2553519012,-105103.73322306223,-126472.41341308966,-124974.40990058208,-125823.3247576839,-126386.24938546427,-66252.28369743333,678553.6261885657,-128858.20630320878,-126926.441234215,-120170.22993040792,-126712.6814253479,-124273.41934669201,-126797.4492703016,-135236.54887903287,-126135.13338353121,-125524.49430604733,-125084.12865514454,-121786.47182268839,-126545.24103816114,-126409.83774295996,61715.49194833631,-126160.4272750363,-132304.81232098734,-125834.63328280696,-125295.56513424563,-126443.00461538605,-118767.35381971556,-126381.52375052782,-125387.14797686161,-126146.26907738458,-125607.84648090799,-126471.0091706528,-19027.94842008165,-121871.33931775647,-126233.32266630145,-125794.44698918214,919015.9497059436,-127271.03268130067,-127492.1652097497,-122315.86088133969,-126507.77087131828,-126201.88396034007,-126255.01255450747,-132961.48119667778
2020-06-05,-125195.49560506696,-120797.73851565018,185948.1192245859,-126219.53317009607,-124997.97689634643,-126592.02980650794,-144629.54467996824,-125267.37191532466,-124816.41189649362,627682.8761545263,-126243.38441258315,721791.5852396006,439465.4579843778,-127911.85158964251,-118754.30559239889,-125322.83722666466,439465.4579843778,-124044.59959327627,-125303.26407981382,-132389.33414830672,-126176.4775138485,-134427.8716105272,251248.03981422927,4212.678465909359,-127651.40636710211,-123346.60344866956,-124130.91762494086,-117232.6084485697,-123931.56996904469,-126453.43328511737,-123485.27082791395,1229978.6142990016,-119074.46997452017,-126277.54850726432,-126247.5723962343,-67722.65139743609,439465.4579843778,-126183.23632849017,-124221.2994510637,-125706.22771841659,-127375.99760324464,121848.5648222522,-138344.70199378426,-126668.03149976289,110084.97618661793,-125301.26587101155,-124307.10815237256,704506.3121423419,1568769.9670052691,-133689.8241538889,-125301.55673384164,-127354.23036613711,-125081.46766632343,-123662.90637062097,-124901.4150175019,-125395.9836705581,-124127.72484543646,-124073.98429161783,-127103.03043785972,-78132.44198353059,-124326.34801482793,-124612.71167675043,1051172.0670373605,-123673.45452232212,721791.5852396006,251248.03981422927,1004117.7124948232,82236.4806410347,-125553.07766591663,-125564.6060842987,-124964.50804394149,-125384.61464983627,-123239.17485480635,721791.5852396006,-125914.51208910851,-108097.03330651995,-125187.5209795309,358800.8501971713,-96396.90510078955,-127581.92941202283,157139.33072915502,-123263.3332882651,-125707.13629295131,-125913.7251605229,-125495.90655981263,-134324.93637470517,-126485.45790411884,484637.63834521343,-125176.90013247743,627682.8761545263,-127087.24419556255,-123752.29913327655,-121680.02382758539,404174.69207747496,-124825.23389015233,-115082.22553889148,-126977.91176212148,-126060.10703632986,-124408.02214565496,-123831.8634734965,-118698.03732458568,-124890.74293313372,10329.744556439224,1084782.3202820297,-125020.36607635257,13095.388252000552,-125254.18133976831,-104944.66738933104,-125263.96730437396,-132651.3323375296,-126269.17521449167,-116641.04104128481,-125032.02648748517,-119263.11355011043,-123476.99639725516,-129916.53691578629,-125429.07519369092,-132188.56009069298,-125166.31035536286,-125469.63437769549,-125272.39267838789,1004117.7124948232,933536.1806810177,-122596.26111886479,-123797.9658097368,-121618.21243965051,416879.36780396005,-124980.30475997388,-125390.7884660163,-127217.80726265273,-124902.39119073757,157139.33072915502,-124515.85452872251,-122271.34733775356,-125429.58051141982,-126141.37076620317,-125159.66479438453,-125205.7772680289,-125286.1412072032,-129822.18628872099,227720.86254296073,-124593.64786664589,-123459.882631021,-125113.11529240702,-125179.20527591603,-125164.56496961198,-122735.74477543354,-122010.27103264125,-89896.03061916487,220518.66541910302,-125358.29696194951,721791.5852396006,-122023.34498163222,-125583.7354241813,-125569.55108194156,-138842.3054331369,780609.5284177719,-107466.23377877958,-125186.79652606769,-120460.11927756702,-125257.05017682062,-125614.79804186185,213604.5561801996,63030.62164408078,-97377.16625270435,-124000.77828645124,-125221.7695754581,-126456.50781657419,-126942.7355427847,-125129.51258543356,-125174.55031557873,-103070.93729558481,-125223.12273442438,-124238.39370078656,-124627.06507328924,-125072.96016320695,-127614.47820261214,721791.5852396006,-129660.04445837176,-125161.02315866662,-125168.89273572866,-117652.87347361053,-125135.63609697089,-123306.11776301872,-124338.66816842827,-126049.11795646512,-125186.42305895366,-125109.81575524736,-124530.9201158827,-110186.65840981355,-123060.69253233133,-125214.35557604472,-124035.02153777363,721791.5852396006,-124803.5393710707,-131762.24803022845,-110060.50901594157,-124618.95857683913,-124765.30429263957,-125563.36982999949,-117636.08986552797
2020-06-08,-130027.37743660694,-126943.91368620381,-68778.97807046982,-129681.6229710622,-129800.1080249776,-124862.23424981702,-122878.30537468643,-129859.17697295795,-133575.32121823676,-46746.11047781663,-132091.9905514975,243918.25814833897,202394.776916031,-107004.8087113456,-129878.25817855757,-128507.33491011782,368488.7018452627,-127401.22718124323,-129254.40586317066,-128602.59684346333,-129756.60525735795,-71582.7169816255,202394.776916031,1126292.2343348826,-101711.89027056913,-129813.54572512828,-129797.5120549484,-129786.0582991932,-129833.1652642504,-129070.3709443361,-130112.38015292947,468145.05680280185,-130348.53992133649,-135672.96500064098,-129352.25353454771,-129805.72674996004,1115911.3640268059,-129708.72672446408,-129617.22580824804,-129164.28519104503,-115168.04812821676,378869.57215333986,-129394.37259254826,-128788.2535510663,243918.25814833897,-129410.3219722228,-129914.05735058016,1151502.919368784,1365052.2514206534,-129691.6442529815,-129572.18174681754,-130371.4897314427,-129787.79220833447,-129860.40453493372,-127852.73117823417,-129832.37348198371,-129309.47516214853,-129796.8678661996,-113154.37384142732,202394.776916031,-130400.0088972666,-128517.72070276368,77824.3332191072,-127874.17558116507,1365052.2514206534,202394.776916031,866770.476632958,1151502.919368784,-127900.65195492626,-120344.7734981826,-130331.90684228431,-117050.29542153547,-129204.86389961009,243918.25814833897,-130241.32516933435,-121755.73954026758,-129968.85786498757,53249.21167345553,-61698.50187468772,-129316.68575376786,57062.59260295323,-128813.40395770842,-129833.95923445166,-129692.15559147338,-129797.29762402305,176650.3258123571,-130496.80743278033,767114.121675419,-129358.1116372179,337346.09092103184,-122056.35249302482,-129787.65854309342,-130583.24246675045,-25984.36986166265,-129382.21918658125,-117099.84918110774,-108991.5704562784,-129693.67225190133,-128184.98693448903,-124870.30574936415,-105087.16803824983,-111137.62276089672,826907.9346499427,-38271.93063448848,-128053.08380122762,480347.8757771944,-129814.5510819989,-128870.39286020497,-129953.9411875366,-118440.71420130602,-129741.43924433405,-131296.4101360894,-129650.91547227104,-126775.39179584269,-129763.06737206265,-110005.96538443674,-126234.48328483387,-134435.67264088755,-129715.66679959944,-128867.50257953329,-129508.066541149,1365052.2514206534,77824.3332191072,-129588.58045712604,-129824.09300207483,-129793.18039888241,228969.80490470811,-129498.15675944778,-129831.54411590788,-130220.85262725518,-129369.7767734719,243918.25814833897,-129747.5742979116,-129763.7811129004,-129453.42476399429,28689.625960462068,-129705.67055241101,-125475.10558046357,-130595.43650851397,-102686.75790330398,-25984.36986166265,-121179.50493831249,-129146.05086530553,-126716.83610120462,-129269.05401808863,-129757.07647217457,-127998.77605452405,-132962.3881254846,119347.81445141512,480347.8757771944,-129781.49699853787,1365052.2514206534,-130946.01283289593,-127243.20429794426,-132746.69515230978,-127219.3628194205,-46746.11047781663,-92667.35160808761,-110024.34952952144,-128006.85123755285,-127441.80593949581,-118484.67065306839,-69999.25996790905,119347.81445141512,-135428.51749268768,-129548.36249731597,-129387.07739667372,-130342.70956922718,-94504.28519966041,-102235.47939751684,-124763.80448923491,-129428.15612127174,-129587.77349565801,-129789.1631306525,-129953.51046456578,-129076.85010827074,-129445.728394563,1365052.2514206534,-39108.96086637941,-130103.875075274,-126743.70663251563,-129932.40032462159,-125581.22599748686,-130318.32287357666,-128780.083616035,-129787.19253973203,-116191.52265833179,-133413.63390597346,-130217.38978310177,-127045.97066781815,-103554.90053026586,-129642.96567649518,-129769.4216678979,866770.476632958,-129828.48946565401,-129861.51979565938,64203.12637691387,-129843.14729377066,-129743.37349986327,-129711.05483783627,-129666.68010784323
2020-06-09,-125258.33275213897,-125950.77903750108,-62784.305361210114,-124484.55907407272,-128066.8274488504,-125806.93807602809,-125135.57616065725,-125687.08403504334,-125995.40768155502,131256.7656593709,-124258.53035477028,645203.3862003693,559545.6161102029,-112209.05740359401,-125795.42565646398,-125615.86914504674,45598.99556920451,-123878.01186647556,-125751.27761943726,-125955.48550152789,-125936.77012696928,-124864.48241669605,45598.99556920451,1416123.317011867,-131033.15026521619,-125951.55179414059,-124683.31728132998,-128967.42188141053,-125746.0675452302,-119907.57114789331,-125892.15182808103,1107755.3446872681,-125624.21003618835,-123421.08423539394,-124309.74990069986,-123706.03384707108,559545.6161102029,-124284.17345639222,-123065.57338917052,-126095.26156782974,-133173.58112054237,816518.9263807021,-124427.41633358758,-125363.14862836195,-40058.774520961895,-125918.1832033491,-125809.75989591495,503605.84788805345,1416123.317011867,-125313.11366446897,-127192.60666213492,-126975.47882754148,-126069.87153899386,-125398.4912327861,-132524.780695201,-126450.74784479119,-125538.03295646042,-125760.38988146385,-127921.61262512498,88427.88061428773,-126494.63603976324,-125066.84561123786,131256.7656593709,-124500.1910921546,645203.3862003693,902176.6964708685,902176.6964708685,1007063.7618873987,-132261.51511508354,-50860.21735709264,-125896.76887686084,-121011.40602968368,-125676.35766794939,645203.3862003693,-125743.8980895492,-125211.50199187476,-122580.22569082366,755334.8048877261,-124627.26556902552,-125648.077338806,163378.42944318333,-131442.32937441088,-125537.0796639936,-128273.0870714272,-125990.15187442815,-113995.818449859,-128423.72458302153,120977.833248551,-126094.9194730461,174085.65070445414,-120372.44208740926,-125811.39385414962,-125996.37885103485,67013.43809174612,-125736.8407406065,-128122.83644400597,-118123.45419782407,-127499.01784880609,-41129.223492437544,-124612.04811934537,-126302.45116545503,-145831.53016741207,429345.80557315,-62784.305361210114,-118404.78385705451,975597.6422624397,-125750.69064541942,-118337.14519401052,-125835.93837797234,-118506.91995623498,-123849.94850796547,-122690.41769144544,-125526.82628791976,-125396.11077299246,-125435.82729888188,-125771.80031811654,-125851.1500375813,-125509.35945344208,-125722.47427938032,-125629.67246597953,-126046.74676779595,1416123.317011867,-18644.331998420283,-126039.77215179379,-125408.55365704875,-126082.98476424503,491019.40003806987,-125132.51139192525,-125231.85390926419,-125863.28306091948,-125613.57091178506,131256.7656593709,-125853.67747380827,-126316.47220650666,-113828.50663314418,-123420.00822860534,-125782.66807172648,-120121.08595108261,-125731.55618237662,-125918.36005733804,141963.98692064176,-130540.56724967851,-123641.41391941298,-127017.03518245506,-127540.16501971662,-126487.86903813157,-128021.25445878689,-126251.27787372946,-40058.774520961895,157478.53201350346,-125571.19705152397,645203.3862003693,-120615.93529186255,-125646.00735294721,-125828.35817486024,-121606.36192111987,548838.3948489322,-134291.4197903097,-131400.97195857958,-107363.64828257362,-123871.71645862547,-124732.15054000204,-2369.3556812886463,2770.1105241213063,-125474.7089982099,-121255.19212733136,-127015.62038475988,-122894.08696736183,-126433.19650197007,-129199.26139993794,-126119.32129057319,-128013.24388417286,-129235.09652093273,-125938.95548668256,-122729.4578959499,-125792.28975998444,-125616.00179303638,1052077.7941286596,-125604.7592147293,-119644.86976765849,-125689.06788385812,-125167.61059159775,-48164.55628937588,-121435.58390618471,-115298.47507044965,-125707.68745671104,-125250.37799812377,-124735.54511400583,-123038.46617444896,-134467.06047378367,-125102.36612224633,-125710.5672046985,-124432.54787675805,1159150.006741368,-128113.43975284664,-122202.1278871851,-95654.29811068533,-124565.79418868212,-125489.59927485738,-126345.05353902202,-122677.25794688215
