Date,ACC,AUBANK,ADANIPORTS,ADANIPOWER,ADANITRANS,ABCAPITAL,ABFRL,AJANTPHARM,ALKEM,AMARAJABAT,AMBUJACEM,APOLLOHOSP,APOLLOTYRE,ASHOKLEY,ASIANPAINT,AUROPHARMA,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BALKRISIND,BANDHANBNK,BANKBARODA,BANKINDIA,BATAINDIA,BERGEPAINT,BEL,BHARATFORG,BHEL,BPCL,BHARTIARTL,INFRATEL,BIOCON,BBTC,BOSCHLTD,BRITANNIA,CESC,CADILAHC,CANBK,CASTROLIND,CHOLAFIN,CIPLA,CUB,COALINDIA,COLPAL,CONCOR,COROMANDEL,CROMPTON,CUMMINSIND,DLF,DABUR,DALBHARAT,DIVISLAB,DRREDDY,EDELWEISS,EICHERMOT,EMAMILTD,ENDURANCE,ENGINERSIN,ESCORTS,EXIDEIND,FEDERALBNK,FORTIS,FCONSUMER,FRETAIL,GAIL,GMRINFRA,GICRE,GLENMARK,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GRAPHITE,GRASIM,GSPL,HEG,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HAVELLS,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,HDFC,ICICIBANK,ICICIGI,ICICIPRULI,IDBI,IDFCFIRSTB,ITC,IBULHSGFIN,IBVENTURES,INDIANB,INDHOTEL,IOC,IGL,INDUSINDBK,NAUKRI,INFY,INDIGO,IPCALAB,JSWENERGY,JSWSTEEL,JINDALSTEL,JUBLFOOD,JUBILANT,KOTAKBANK,L&TFH,LTTS,LICHSGFIN,LTI,LT,LUPIN,MRF,MGL,M&MFIN,M&M,MANAPPURAM,MRPL,MARICO,MARUTI,MFSL,MINDTREE,MOTHERSUMI,MPHASIS,MUTHOOTFIN,NATCOPHARM,NBCC,NHPC,NMDC,NTPC,NATIONALUM,NESTLEIND,NAM-INDIA,OBEROIRLTY,ONGC,OIL,OFSS,PIIND,PNBHOUSING,PAGEIND,PETRONET,PFIZER,PIDILITIND,PEL,PFC,POWERGRID,PRESTIGE,PGHH,PNB,QUESS,RBLBANK,RECLTD,RAJESHEXPO,RELIANCE,SBILIFE,SRF,SHREECEM,SRTRANSFIN,SIEMENS,SBIN,SAIL,STRTECH,SUNPHARMA,SUNTV,SYNGENE,TVSMOTOR,TCS,TATACONSUM,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,NIACL,RAMCOCEM,TITAN,TORNTPHARM,TORNTPOWER,UPL,ULTRACEMCO,UNIONBANK,UBL,MCDOWELL-N,VGUARD,VARROC,VBL,VEDL,IDEA,VOLTAS,WHIRLPOOL,WIPRO,ZEEL
2020-05-29,-126952.28071532481,-127669.45305716638,-3234.051173697093,-126754.03038069406,-125495.84101489525,-126698.1482578968,-66477.76499564726,-126710.10614244569,-126242.52944005714,-84827.31892125955,-125525.8433976546,251852.2701002613,1388145.883047894,-122119.33909160258,-126969.74697675853,-126995.00703038686,1388145.883047894,-126404.62476117218,-125437.56220847639,-126946.976215685,-126758.63144762327,-126885.7900177329,546446.910494092,-32221.133136646906,-126923.48004530098,-126905.44230409063,-127511.40017001108,-125320.80121423634,-129743.85436847749,-116198.73649757933,-124554.04091561449,115497.03654654542,-127121.6101824009,-124181.3088642407,-131920.70889800228,-20160.488290439014,1388145.883047894,-109918.8941718133,-128059.6118224063,-126888.42481361609,-126917.12224710718,-63784.84460741449,-127035.35338480223,-126951.68125525038,293937.2187279514,-124097.37306262982,-125535.55451955792,429639.7061396868,1388145.883047894,-119348.32133439132,-125507.68303530429,-107652.41935763828,-98047.74791252636,-128453.97091719306,-126869.6521171204,-126874.09059858942,-127024.6347659507,-60313.16494069473,-131353.88034084227,546446.910494092,-127098.14182472449,-127516.15458267319,125597.42421719097,-113303.88637814668,1388145.883047894,125597.42421719097,378107.1159833316,-34153.60526751024,-103820.51391216867,-114744.28038259425,-127587.63384368678,-126738.64070119482,-101711.48373369277,251852.2701002613,-124801.71123565764,-126903.48336239957,-124865.0801945593,-3234.051173697093,-126549.62918188893,-126226.55021948049,630616.8077494722,-124471.86108213906,-116145.41019461094,-123948.48861232109,-115636.23681668322,-130898.54675733815,-127063.13799468972,115497.03654654542,-126939.10448312103,62470.00127565584,-126898.16353063504,-123625.25452023358,-126658.35413052223,756871.6536325426,-121012.65035373683,-125318.33588426889,-127692.97936727304,-127031.21968788675,-126380.30655040708,-126912.26754894966,-126897.9094918701,-125488.94117972492,418508.66666591406,1171709.004391202,-118867.37861444143,738835.2470778181,-127000.90128614548,-127654.81386810036,-126479.74988266746,-127264.45926207812,-126996.29418850408,-127187.44088450511,-127778.61064451559,-126931.78884902713,-127305.10700556428,-126910.52180594215,-126875.16809328839,-127600.86464129614,-126665.81316083227,-102545.76797528153,-128932.18303055063,41427.52696181078,346543.40451256407,-128934.95668133599,-126724.06094037445,-126913.03528880331,1388145.883047894,-125876.39009510739,-119852.92627039134,-131934.24904676262,-126821.80600183766,504361.961866402,-127006.33738122863,-127009.02611766919,-126852.63575432771,-126624.1890242277,-126881.0183556109,-113252.58990291595,-126804.47189199965,-126269.81264182876,683222.9935340849,-121575.84964318427,-126831.80834053805,-126541.33179546369,-126462.44983746803,-128403.48101477082,-123685.17600693082,-128047.04457173478,104554.94990334591,646076.5847963789,-126851.96987701152,1388145.883047894,-126900.97296143035,-124795.6911242614,-126843.24985962076,-124297.09751739317,-42742.37029356943,-130456.72186904446,-132592.05487229562,-126752.63498436427,-126054.40949799943,-126910.89175594442,115497.03654654542,293937.2187279514,-127051.51887373012,-126444.53149528505,-124328.62242165356,-114036.83965093015,-127011.93702784636,-126647.47294277987,-127246.59815768387,-125588.34290949209,-126798.16609949441,-127256.99039737134,-122604.7696916267,-127374.3469037664,-126415.70252937743,293937.2187279514,-126478.583228632,-119696.9223990235,-127056.61205471907,-127032.92421034572,-126044.34166077025,-126948.71621770796,-126590.4986114787,-133194.8077319454,-126911.31801223509,-126825.56874960341,-125276.63734425366,-127604.01562532353,-127132.06850094492,-128418.1031580477,-126826.65696127743,293937.2187279514,-128802.65490499047,-127033.99199594415,-121818.67551724125,-125033.15117858617,-124877.63700507212,-131671.89194738283,-65642.31995469674
2020-06-01,-125797.95960835658,-126356.0221386555,-63.78222298303569,-125874.08593590674,-140735.86861381258,-127046.53360012878,-124313.6292530193,-124968.94083853223,-125604.75615799919,216821.71219799988,-126312.43002751,645345.4713362323,902459.7268191716,-132328.55565775212,-128510.41771583645,-130063.57672743709,45412.208542706925,-126018.73668379756,-126566.42624237845,-124539.7512992216,-119783.65585674637,-125995.92907787154,216821.71219799988,-93858.01317721857,-122327.29879432509,-127447.67338812082,-124630.61898052407,-141706.08571896513,-125958.45895159559,-132157.59495636885,-127898.72470685837,429369.49673056306,-126851.29402143102,-126012.59902778766,-122718.7585512262,-126866.72742231758,2559.832628883696,-126089.6580872848,-133820.0725306775,-126229.55724161248,-124909.08674918387,173969.33628417665,-124396.15319407792,-126974.31423893396,-29579.44930648372,-95721.19346730379,-103124.58568465513,1196304.5902282451,1416688.2377850504,-121353.06315949546,-125029.54431135366,-105976.25267486511,-114634.76096922158,-125085.87430047273,-88083.3974789667,-125511.07657072572,-127916.69932105219,-123814.74426335347,-126823.28008791446,1159573.982302111,-125820.80460295285,-125832.60181959832,1159573.982302111,-123365.32555551965,645345.4713362323,902459.7268191716,902459.7268191716,157353.1088890207,-98371.45981484093,-124689.77428007056,-121148.39433521348,-104070.80832552939,-128087.8406181039,259674.08811182313,-130442.39290727563,-125878.38340749653,-126414.34684462064,31419.59599941772,-123805.46564351284,-126154.47439157762,463222.8737024834,-126021.09880895392,-126605.89613793293,-126401.2433261868,-126614.7477986943,-125638.61494101811,-125610.37836971351,-2582.452480775061,-126552.60394187277,195395.5242410883,-125992.29401466528,-125958.28842812839,-126711.8415030131,45412.208542706925,-121026.55409113281,-110433.19330668938,4010.586244237407,-126156.78454707778,-126127.58220166837,-128193.97175958815,-125406.01372425172,-121475.98949715562,1416688.2377850504,188836.48711142145,-127123.12849551419,125869.73066661993,-126923.45587430093,-125840.10564617439,-131802.8856961526,-125903.42978967754,-126207.47877501823,-125975.92201215075,-124143.99692243905,-126597.9887261031,-126001.6654616687,-123413.72035299758,-125256.7445801839,-126410.42764272341,-126005.56778889646,-123466.4114147295,-127955.68743513212,388231.21585329284,1416688.2377850504,-118907.23172596162,-126956.97089578438,-127105.1391623028,861321.4459419015,-118170.17466351089,-125672.14446290121,-133787.35726006096,-125818.01654452996,2559.832628883696,-126600.14380217205,-125858.04537679283,-126089.8784610215,-125288.86865175432,-128097.883088513,-124248.19351078456,-127416.05109079245,-125025.02690673296,345378.8399394696,-111674.07502179066,-130532.04880035436,-125466.46647108337,-125967.1515653681,-125879.78018213902,-127889.4449070568,-125688.0545600064,473935.9676809394,1196304.5902282451,-134554.7683705328,1416688.2377850504,-125047.23461941283,-135071.16196515574,-125959.01699123658,-123218.50212996682,516788.3435947626,-124236.76734972246,-130027.65954994394,-124938.9903306112,-126160.88464354695,-157341.25227489806,-2582.452480775061,195395.5242410883,-119126.81244605212,-126014.79468442826,-124046.04142920443,-125929.23488993001,-122376.37615213083,-126420.18577216196,-125950.67700422523,-111663.51613794069,-127238.14119071401,-125113.0130201242,-125923.82168754657,-126077.34075351691,-126806.79530099328,66838.39649961855,-126028.9537468517,-127025.31647433844,-126633.64962050073,-125997.24445280503,-122564.6116870555,-127676.83246818613,-127056.26369311009,-126031.6732911491,-125598.4134155196,-128490.58977953487,-126217.63116209251,-123930.43622818704,-125970.9570030381,-132466.70857712592,-122870.98104145422,216821.71219799988,-128712.06722045889,-126407.86695809949,-124412.6989872122,-128380.22297766714,-126498.30960339114,-104148.87063472676,-125908.20566029855
2020-06-02,-127195.75752283142,-127761.28289366727,193788.62140626853,-126695.24250640861,-48074.32430446817,-124920.17091793311,-123895.98806283802,-133278.3804772399,-126584.11883830233,528017.38038085,-126836.6063888933,265982.0333447781,1445141.0950071018,-115854.78420674341,-127234.96962131467,-126760.4614410043,396999.7068628141,-127896.60403413128,-126982.53458051228,-20018.35848480567,-83946.39653644354,-120923.07740886211,47619.24414805155,331490.87010379613,-114229.42586257825,-111544.86114422833,-116467.00744326416,-127044.33965977594,-127213.23605494908,-126797.61181084845,-126552.08882585875,124482.94594529936,-127053.93108705943,-121139.25253619433,-125425.8838982656,-124776.83546955715,571689.9382201954,-127219.99723814493,-213220.47760167267,-126190.1864169994,-100644.01870822762,560771.7987603591,-125613.00604684936,-126627.95373975887,-39725.8715306391,-118243.64326475136,-126825.04423102543,1220539.368976183,1445141.0950071018,-125825.61999134309,-126797.87118607845,-126493.03269491265,-127194.11746862617,-127248.36119530286,-104387.29747245986,-127823.23820237517,-127921.23133086108,-126637.89937293463,-127032.64969235097,-39725.8715306391,-126967.88497606736,-138022.36478401508,396999.7068628141,-125951.97861736506,1445141.0950071018,396999.7068628141,571689.9382201954,257960.54312938816,-127086.29267975438,-127274.10113843245,-114763.89814679221,-126603.606384363,-126493.32906446594,659035.0538988861,-120914.89839543674,-123436.50533714208,-126939.93811459227,995937.6429452643,-122523.19688321691,-127550.54172495537,528017.38038085,-126930.5720647265,-127189.11905200964,-123618.02052880873,-127276.94664865911,-129738.01086828139,-126574.25448128257,61594.46265664205,-127823.5225851157,36701.10468821523,-123129.8495338168,-126803.36315370287,-127505.68335997073,3946.6863087062216,-124252.97724071685,-90534.18423784415,-126675.82231209952,-127324.40215541849,-130231.84544915386,-128464.76148557119,-113324.20496452671,-117598.53342785296,627590.8122545573,257960.54312938816,-125922.13401954842,-30813.10462465027,-127214.41087013851,-127045.02562877463,-127430.46166301178,-125211.08409440715,-125065.30621149429,-129180.6003652924,-127130.84580588984,-127070.98720932975,-123007.97300446463,-99614.7447903745,-126815.82725565425,-121531.45524073162,-126166.43525134822,-127824.71024859646,-128576.4069663739,571689.9382201954,113128.08090706951,-125273.7341641084,-126913.13979208816,-130419.47351920448,1445141.0950071018,-125348.28296329,-127330.56923403921,-127668.49681569664,-127548.17826782176,134964.35982674218,-126745.36995429348,-128132.5452491092,-127109.72231899384,-123705.89962677332,-126343.39084598467,-121759.53093885741,-127123.09986413656,-120390.6260717682,-105234.70828965711,-122074.16744555465,-121929.36551201376,-127069.66021300897,-127702.44781648876,-126555.68869389239,-127606.0938134726,-129050.72359532483,855561.56417594,1272.8562369095666,-126889.89114405258,659035.0538988861,-78683.86810143373,-129829.73158342893,-126665.29812105096,-129802.0365901906,746380.1695775767,-80411.1723517337,-128087.47723851804,-130089.14839063419,-132058.51738102167,-125303.87436712942,124482.94594529936,134964.35982674218,-139981.2023077939,-127335.72913612747,-125539.20379429215,-128518.10353482162,-125750.13220331863,-126624.15356963055,-116374.25012444364,-126865.67377966059,-118184.58571994485,-127071.18080987978,-121820.81610119804,-130071.73851323391,-126788.39527085063,1314123.4214890657,-125544.3073368673,-112774.96908226747,-120385.38208246684,-127467.38683846667,-126746.59898444147,-127220.89031256377,-120999.24822183455,-126957.09518250258,-127319.94575465417,-127422.91064665942,-126649.5377901812,-125838.02192140117,-127304.3537394212,-126207.27599853885,-123143.54812149916,528017.38038085,-126604.62259873748,-127298.63958435012,-137586.12183212856,-110713.18823615271,-124550.51782248217,-127111.3572029488,-126725.9415882982
2020-06-03,-127559.33762945086,-136337.1071054469,40302.496363059596,-127251.38239831297,-123130.24869601642,-20000.996091778834,-127414.8550313041,-127516.26521501373,-123633.90923186396,9527.731704932821,-127640.71556485261,694965.6718177561,238007.0450758739,-128238.78768436203,-127857.90472657474,-127619.86965682718,420790.4957726268,-126111.85063608622,-127823.31064027981,-95776.69974518848,-81220.21803533929,-102355.05299561024,238007.0450758739,1003412.7448685268,-127787.2164657945,-122941.41924790293,-127522.82976267723,-127930.124855168,-127461.97207839313,-127411.50626529034,-127337.6304032652,267252.3971873544,-127567.94507684842,-127256.35139090777,-126800.30604208144,-124984.63256492601,786357.3971661327,-127475.34207563364,-128374.48485107103,-128059.35804105419,-127782.08642896607,-1896.2339636142399,-128244.59859310434,-126507.16913118844,9527.731704932821,-128287.95109876776,-127574.42257002038,174592.37850761268,1517491.1999531442,-124495.25626982065,-127984.35679564466,-119024.37190995942,-127374.84100935241,-127588.18570917427,-135648.16837641638,-126894.91669522319,-127920.01936579043,-127608.72787387394,-128086.53593539806,238007.0450758739,-119605.4010968837,-127351.48515335018,-36168.130969255406,-127422.88087237322,694965.6718177561,420790.4957726268,603573.9464693797,1081049.0829833464,-123156.43962499894,-127560.21431654981,-131871.3672416217,-127499.80151036552,-127572.72485135186,694965.6718177561,-70774.44438924242,-126445.22630226216,-127994.71668807184,1517491.1999531442,-126491.1060841692,-127529.24436190611,215159.11373877982,-127169.27378166695,-135034.6164972725,-127828.10490653572,-126977.36579155165,-127224.78505402479,-127915.51477833379,398856.48168901657,-127566.87472760197,9527.731704932821,-127760.15754566573,-125529.28458704177,-125270.09268586412,112343.42272185635,-128327.57363771608,-79801.99350507681,-127496.0686738205,-127045.17635365018,-127418.890072937,-125776.30236096749,-126469.7140916085,-127581.77995514286,662064.6506923407,141019.90797147443,-123400.37495888649,40302.496363059596,-127438.00502611972,-128225.17903171865,-127179.21297316764,-85629.42335856546,-127403.3383650697,-126980.32430834822,-127656.89446851429,-127559.85631763187,-118754.76050579573,-125708.75366449491,-128812.75374301318,-127406.63345211039,-127569.7071505938,-128318.85792563534,-127292.24345535136,1517491.1999531442,592149.9808008327,-126491.7390768798,-127858.62961803691,-127258.75983036634,201450.35493652336,-125814.92841903963,-126161.91663958361,-149740.03471975596,-122074.1181317767,1243316.0239080149,-127816.71024956575,-127525.71954509847,-128436.93549758398,-126723.52998776537,-126960.70984033086,-127839.5506981592,-128245.89217576906,-123273.15708636327,-81863.99364344364,-128245.38812683363,-118896.27153075144,-127552.51623269342,-127423.2402049171,-127558.5980340272,-126780.39788871468,-126919.70143139041,786357.3971661327,141019.90797147443,-127400.19291886891,694965.6718177561,-129514.35081076274,-127215.02392555516,-136393.14803401512,-99890.16828397354,238007.0450758739,-126421.67148146767,-127559.85631763187,-128766.99925059256,-127612.37236162339,-127560.37316288019,201450.35493652336,215159.11373877982,-127508.51869165417,-127602.51397016621,-121565.00532417031,-127751.20973341256,-127142.91328633594,-127721.96754510497,-117618.90287279354,-128683.74021126209,-128028.85258513442,-118303.51518843409,-131907.3813643187,-127560.25459844775,-127695.0045966444,1243316.0239080149,-110734.54834249633,-121900.2240037332,-127899.25253758996,-127470.47448042632,-127571.76484654743,-121849.48290564092,-127492.18094254959,-127249.93531682994,-128203.83849240896,-127815.50674591541,-127569.81086798053,-126215.75001543728,-127669.02525560533,-126364.03695677329,-134161.62283398074,694965.6718177561,-129544.61713193191,-127719.8187333258,-45678.815177570264,-126947.78434908837,-127446.31747496748,-127568.14596052849,-129750.12839904001
2020-06-04,-125923.17611111759,-120982.07218486391,-65023.30145833833,-117376.1202809747,-126219.2661124096,-125871.11543711748,-125852.36919673237,-126365.59582799087,-127644.32512431809,-1013.8098388056875,-126870.93067133542,626279.2080326142,877196.415181182,-126731.34935180169,-126386.19098676753,-123349.47630552824,40805.72468595563,-126535.8132465547,-125962.34078712281,-125563.41432610965,-124843.16015051481,-129393.17322812563,40805.72468595563,709918.277082137,-119069.09642041927,42712.44406251314,-127455.78175675968,-126251.48532272156,-133597.97727181535,-126770.32199778491,-125973.93496392484,1379030.8294783179,-126505.80968055488,-122450.63602036788,-126429.32554812108,-95014.73659542314,1379030.8294783179,-124535.34957425781,-126625.54558219212,-126494.96830496873,-100269.46814405257,40805.72468595563,-130195.53337525175,-126439.13328172722,61715.49194833631,-126100.88090610404,-126389.07109583558,242222.25831541832,1379030.8294783179,-125163.1300391667,-126514.9088011981,-128054.86092369954,-126708.46644968576,-125816.16338542337,-126713.33359919948,-126517.10548577848,-122681.44181392247,-126468.49847736221,-125677.29459976673,40805.72468595563,-121977.46014070084,-126083.08705651175,208083.86278500094,-126667.74940242864,626279.2080326142,542640.1389830915,1379030.8294783179,488018.7061344236,-124962.47909619281,-124032.46980025394,-126449.45562472328,-126624.76394422178,-126675.06958503819,626279.2080326142,-121559.00776577853,-128648.30726022137,-126041.67651396488,27150.366473788687,-127504.21663627714,-126474.04809036592,218538.74641619125,-125798.77538651226,-126336.59061286756,-126596.42657555353,-125737.50567002138,-126484.99148913621,-126709.94476744426,596169.143174786,-126599.96720863193,187174.09552262028,-126417.4190175335,-126499.84878777331,-126384.0988111864,40805.72468595563,-126196.2011967825,-109532.50619759083,-126636.7826899221,-126310.90310469535,-127102.68749982546,-123868.77748499939,-85532.28644109101,-126258.93894280044,596169.143174786,1163958.9376366881,-126438.18603236238,303671.3702701697,-126559.75891975037,-82516.7079014075,-126443.42748618616,-124074.15909573258,-126356.15400462082,-130697.29206502205,-125622.36353315145,-126472.41341308966,-128775.29381248608,-126136.0545616748,-125996.36805916595,-126361.99106280971,-126174.6374674884,-126515.49847402547,-127009.54983911502,877196.415181182,1379030.8294783179,-126810.9854376976,-130983.9468094737,-128551.5119503869,114408.10544953562,-126570.93499406254,-124982.91587558985,-132967.639227741,-127293.40826301818,124444.79373547828,-126450.02769592374,-128399.83534988544,-125100.46519039465,-126698.94190182189,-126230.93381525917,-127123.32038144761,-125740.34106746288,-126472.70701153744,396271.768146427,-121729.60778885476,-112574.51461809824,-126801.94110601337,-127315.05352968193,-121108.39725439416,-126395.32588475812,-118027.91501728448,-116017.52978189931,426569.59417967225,-126284.81924150769,626279.2080326142,-123646.04692470298,-126351.49842732366,-126458.57101885334,-129060.7504936577,532185.2553519012,-105103.73322306223,-126472.41341308966,-124974.40990058208,-125823.3247576839,-126386.24938546427,-66252.28369743333,678553.6261885657,-128858.20630320878,-126926.441234215,-120170.22993040792,-126712.6814253479,-124273.41934669201,-126797.4492703016,-135236.54887903287,-126135.13338353121,-125524.49430604733,-125084.12865514454,-121786.47182268839,-126545.24103816114,-126409.83774295996,61715.49194833631,-126160.4272750363,-132304.81232098734,-125834.63328280696,-125295.56513424563,-126443.00461538605,-118767.35381971556,-126381.52375052782,-125387.14797686161,-126146.26907738458,-125607.84648090799,-126471.0091706528,-19027.94842008165,-121871.33931775647,-126233.32266630145,-125794.44698918214,919015.9497059436,-127271.03268130067,-127492.1652097497,-122315.86088133969,-126507.77087131828,-126201.88396034007,-126255.01255450747,-132961.48119667778
