Date,ACC,AUBANK,ADANIPORTS,ADANIPOWER,ADANITRANS,ABCAPITAL,ABFRL,AJANTPHARM,ALKEM,AMARAJABAT,AMBUJACEM,APOLLOHOSP,APOLLOTYRE,ASHOKLEY,ASIANPAINT,AUROPHARMA,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BALKRISIND,BANDHANBNK,BANKBARODA,BANKINDIA,BATAINDIA,BERGEPAINT,BEL,BHARATFORG,BHEL,BPCL,BHARTIARTL,INFRATEL,BIOCON,BBTC,BOSCHLTD,BRITANNIA,CESC,CADILAHC,CANBK,CASTROLIND,CHOLAFIN,CIPLA,CUB,COALINDIA,COLPAL,CONCOR,COROMANDEL,CROMPTON,CUMMINSIND,DLF,DABUR,DALBHARAT,DIVISLAB,DRREDDY,EDELWEISS,EICHERMOT,EMAMILTD,ENDURANCE,ENGINERSIN,ESCORTS,EXIDEIND,FEDERALBNK,FORTIS,FCONSUMER,FRETAIL,GAIL,GMRINFRA,GICRE,GLENMARK,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GRAPHITE,GRASIM,GSPL,HEG,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HAVELLS,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,HDFC,ICICIBANK,ICICIGI,ICICIPRULI,IDBI,IDFCFIRSTB,ITC,IBULHSGFIN,IBVENTURES,INDIANB,INDHOTEL,IOC,IGL,INDUSINDBK,NAUKRI,INFY,INDIGO,IPCALAB,JSWENERGY,JSWSTEEL,JINDALSTEL,JUBLFOOD,JUBILANT,KOTAKBANK,L&TFH,LTTS,LICHSGFIN,LTI,LT,LUPIN,MRF,MGL,M&MFIN,M&M,MANAPPURAM,MRPL,MARICO,MARUTI,MFSL,MINDTREE,MOTHERSUMI,MPHASIS,MUTHOOTFIN,NATCOPHARM,NBCC,NHPC,NMDC,NTPC,NATIONALUM,NESTLEIND,NAM-INDIA,OBEROIRLTY,ONGC,OIL,OFSS,PIIND,PNBHOUSING,PAGEIND,PETRONET,PFIZER,PIDILITIND,PEL,PFC,POWERGRID,PRESTIGE,PGHH,PNB,QUESS,RBLBANK,RECLTD,RAJESHEXPO,RELIANCE,SBILIFE,SRF,SHREECEM,SRTRANSFIN,SIEMENS,SBIN,SAIL,STRTECH,SUNPHARMA,SUNTV,SYNGENE,TVSMOTOR,TCS,TATACONSUM,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,NIACL,RAMCOCEM,TITAN,TORNTPHARM,TORNTPOWER,UPL,ULTRACEMCO,UNIONBANK,UBL,MCDOWELL-N,VGUARD,VARROC,VBL,VEDL,IDEA,VOLTAS,WHIRLPOOL,WIPRO,ZEEL
2020-06-10,-123362.3016271582,-125423.87687364906,130388.98161985425,-123527.55405709277,-97158.15531897711,-117747.98377934871,-110968.75162029403,-124219.1593117857,-123309.73151978284,135688.95828585268,-122599.03499340692,265538.3866028139,568520.3860090567,-123888.60430246482,-124292.91753128916,-124072.19925910459,49122.67274121186,-121776.67376865646,-123898.83142954399,-120966.13402143639,-122885.72157794515,-124002.00573548878,49122.67274121186,784936.099870659,-123774.16453158356,-122603.90980142711,-123158.92253164061,-119816.02141592588,-120762.48351066915,-120111.28199314306,-105173.22222284939,125301.00402049583,-122108.01294194067,-123827.67007709116,-123945.21038821766,-123125.20133164953,308821.5293751343,-123797.01569656337,-108556.69349914922,-123802.82475706445,-124538.03768146706,352104.6721474547,-124085.17464738402,-124204.11444587773,308821.5293751343,-123699.71731861468,-125118.91889323565,66789.26162787323,1434183.241455465,-125399.63125663812,-121141.06982833214,-123664.4086882845,-124278.21427062193,-123712.79213231122,-124015.401489396,-121849.63524132801,-120328.60872198887,-123842.33853667589,-123056.07185937531,135688.95828585268,-123950.72622108345,-120517.71057491915,741652.9570983384,-123933.43597715408,1434183.241455465,914785.5281876201,914785.5281876201,66789.26162787323,-119516.80587172357,-124010.34212344975,-123619.86178266969,-124498.13863585847,-123943.95253439482,655086.6715536976,-124748.09266040743,-139883.5485697548,-121478.14969427175,988985.201511598,-123992.49021205111,-125388.48319368748,222255.24383049345,-120563.56997502514,-120569.59691903064,-123854.43956461233,-124333.26363464049,-126673.55105928559,-124076.8325376298,125301.00402049583,-123787.14281306551,633445.1001675375,-126206.09037672731,-124485.75776336393,-116110.40230557165,1174484.3848215425,-123159.39939563007,-122138.46821512928,-123947.20554662046,-124026.02224476752,-147803.87030268883,-123763.15829259685,-129047.18930399026,-127223.18093754737,125301.00402049583,66789.26162787323,-119781.7819448718,988985.201511598,-123857.78644311531,-125549.64896153437,-123625.05902534959,-121732.49139703052,-122777.03512950294,-122037.0709127093,-123590.85419581184,-136369.31389033937,-121488.43945114243,-122417.01092913687,-126984.40077612415,-121133.83709871945,-124003.22456344179,-123792.4136653011,-124763.97912460151,1434183.241455465,752473.7427914186,-123543.01690151385,-124662.31712875841,-123932.47880487575,1434183.241455465,-124038.92028119136,-122986.1511623465,-122397.43555155363,-132971.7690228747,914785.5281876201,-123581.12658751172,-114068.75525938818,-124177.4009026358,-154070.94155197983,-123621.23683501952,-123409.65284037161,-123729.82329541128,-123008.4906917389,70764.24412737208,-115315.60412725605,-124077.63224550252,-123684.94533409242,-124019.0221905292,-123582.1470633362,-124023.78702032934,-131031.66505896796,-15802.041417268741,257588.42160381624,-124112.4381345577,655086.6715536976,-124129.52455865566,-124026.36869774018,-123291.32721013547,-123826.23572139515,-59085.18418958917,-128835.86493150938,-126747.44303985365,37221.77357115762,-128080.91759622082,-123485.52168817363,436939.63198120263,233076.0295235736,-123852.43621870253,-123136.26655707957,-122367.36583188068,-123487.13878714296,-123356.42149458382,-121422.06899050606,-122175.5826456968,-124942.74627265755,-123056.68026492227,-114432.16101325942,-123878.25197850894,-124160.41631424888,-124146.64467086521,-102368.32696190961,-126398.60118207158,-122773.14692643697,-124718.91627299928,-123523.6370559845,-124624.76706470533,-123290.64432507833,-126343.8159103611,-124047.36870769062,-121578.69770342103,-122375.57936434932,-123922.14159663828,-124778.10672540135,-122917.7700757869,-124786.33842435486,-123406.12306048973,5839.529968891455,-124377.92370006687,-123250.82113776404,-309290.2561905254,-122122.60665869959,-123954.66958697671,-122826.17817289542,-119800.56192710149
2020-06-11,-126810.83525009744,-125876.49671192057,142593.80853049344,-126118.21758309666,-115511.45673860723,-125842.48177366468,-124323.64168109205,-126243.44504088798,-126253.82756103575,788359.4257563305,-127122.25330425343,285371.46667435626,605454.7133628852,-127197.28251886331,-125683.96702994025,-126301.10546733445,239645.28857599493,-126102.71128995279,-124612.95691975165,-125861.03132021053,-125570.31780643338,-124748.80104767048,422550.0009694401,1519978.275330111,-125999.74167683288,-126944.04267681789,-126144.0832955747,-126130.19423667114,-125918.06513536445,-119102.53179389048,-126215.08441964096,268910.0425589462,-126145.21210882424,-128076.54760134612,-126743.37205861605,-121005.0971963942,56740.576182549805,-125497.01088680032,-126372.63827491201,-124816.92604712704,-120109.48859661588,285371.46667435626,-122290.9175352115,-126160.39283175125,216782.19952681434,-125758.87132514079,-125116.37849622325,176188.55162316703,1519978.275330111,-171097.15907192492,-126166.29660682328,-125528.79436449947,-125837.63748451295,-126120.96337711716,-125555.03735021608,-126009.10800178973,-125885.88521374315,-126103.6192923067,-124861.85450996018,1245621.2067399435,-120099.58182655842,-125883.18231993336,696907.0695596079,-125403.17975152738,1519978.275330111,239645.28857599493,1519978.275330111,108999.06543781985,-126164.26784471242,-125289.13529443243,-126020.75703126025,-126218.27934104914,-125013.0048179648,696907.0695596079,-125591.07572418796,-124776.8772129656,-126108.19637591354,713704.4411059447,-126529.80007230693,-126030.48050355543,102466.75428091112,-126177.25102328742,-126036.84442200302,-127426.43825104453,-124631.30723919072,-125865.03176549387,-127587.39028504197,137218.64963566573,-126362.01494294277,193919.1104776337,-126129.84490885006,-126537.09973243673,-126553.37542932088,-34711.780014172764,-126316.23313870149,-126059.57484766006,-123065.29541711711,-125952.2138781677,-114948.18753449402,-128165.69680125787,-107162.43878257228,-119047.73031610393,532292.8284055073,680109.698013271,-49577.26854202988,108999.06543781985,-126138.97173258467,-123933.69675211843,-129319.45944176908,-126157.52763280322,-126165.01974858316,-124658.70489729368,-126518.83561684693,-121298.91400432496,-126858.87581032935,-125794.71735478737,-123508.58554448692,-120297.7271981557,-126118.63365698596,-125506.51650810617,-126350.63781990967,422550.0009694401,251076.83310058527,-126158.98542541888,-124363.83030034325,-125777.10283936899,663984.2213287876,-126203.6666122382,-126109.4451167786,-125170.33884759736,-125269.88387676618,-80437.95811253406,-126421.76279387038,-113580.34770049782,-125332.05973632024,-112424.01049608133,-126172.8324666123,-124293.58091352675,-125938.89132572466,-126021.61385576795,788359.4257563305,-123891.13595142277,-127726.69765704012,-124332.08396799587,-130390.1827818358,-125889.93307577664,-125538.43910383194,-124312.87825701089,33877.48713336918,276972.7809011878,-126060.71101286744,696907.0695596079,-123359.14229767639,-125638.32226367661,-126137.58430633944,-124070.78359552927,1005558.7717235464,-110831.8036132626,-125512.97939097043,130824.50824316326,-125206.0684428515,-126220.23523772284,203064.34609730594,-69006.41358794372,-126326.6964276998,-126681.64407832496,-118027.01058351832,-124853.68919644631,-126073.89502796055,-125820.92369273922,-126153.54470529556,-126634.81958717319,-127272.35629051349,-124240.18142986346,-125289.29583392278,-127201.72858973584,-126031.95950981058,79603.66523173047,-125719.55612520537,-125437.34070764635,-125710.11277880223,-126209.12020516036,-124047.07751393571,-126129.7854533903,-126222.44421008635,-127054.48305368445,-126881.89377499033,-124975.61909876784,-125990.88519807236,-125654.81016824135,-126240.89138393708,-125972.25081336907,-125780.39620279994,422550.0009694401,-125689.70393987777,-126166.40024914511,-87952.83342576411,-126195.42321292186,-126179.54038470704,-125896.54562556965,-125521.99693891755
2020-06-12,-120868.84713568613,-116994.5012996251,161185.7692404535,-120589.93134252139,-121267.9724011677,-120629.96246698321,-121670.76805918463,-121256.34808628964,-121594.07170336177,-35994.519166016275,-121642.84781546515,648029.1361909409,391520.26543208194,-121286.83520764667,-120972.11640598573,-120392.79364197029,49508.43775360336,-122869.27627940699,-121490.4259776509,-125500.1553858377,-121666.51357178077,-122136.32451411565,562526.1792713212,519774.7008115115,-119092.83852724882,-118405.7711786529,-119537.18300936214,-121609.57433655618,-119181.57980463211,-120379.7953603874,-120375.65067133697,124751.0398428687,-119665.75769477886,-262425.7080995009,-121330.53609096378,-120614.76124011025,519774.7008115115,-121702.17192702103,-121164.12247658394,-121392.19499539731,-129051.23179244764,-89433.86724077855,-130942.14969229374,-121000.29871048879,231202.2212077951,-120734.38859325105,-120839.34156541346,-90088.2266049593,1417555.7484675176,-116199.10058585447,-121799.63739042249,-123776.24758021567,-119584.35356265864,-121344.45851336083,-121048.55495407627,-121124.90021830246,-120747.10487728337,-123246.37513419555,-120195.98783929544,391520.26543208194,-110853.63248903854,-121209.36021664305,135011.394673223,-125270.09226633499,648029.1361909409,904538.0069497996,904538.0069497996,757961.5093733089,-120179.85908576747,-122723.54532395423,-125332.49686569592,-120620.17624244346,-121107.82409877786,648029.1361909409,-121107.4698854579,-120494.97545297083,-113180.36238123014,4139.521837070487,-120852.1213404226,-121849.30687620351,840410.789260085,-121296.26441243621,-121472.09447014701,-120142.05936701378,-121401.35595813465,-121879.53942341436,-121139.30696491488,1417555.7484675176,-120920.27312018647,477023.2223517016,-121389.68989609704,-121106.59860544742,-120701.11894459621,92259.91621341319,-121359.63792756018,-122089.12285156005,-126568.82991663674,-120243.51764569685,-123273.16670533853,-114113.47951141228,-121337.77457650733,-115459.31720171659,432561.6847534993,757961.5093733089,-106782.90763113328,663733.7609312792,-121443.564397428,-118179.22173234985,-120005.14357599143,-122251.8922140136,-119690.84407047031,-116633.36479222037,-121399.26031449254,-122885.96721232489,-122567.59558851717,-122601.13538316128,-122349.92495228683,-121394.9940800373,-121412.9825253717,-121180.4915028932,-121019.32350514061,391520.26543208194,1289301.313088088,-121436.184754741,-121820.01400232225,-121489.36953262863,370999.5557713733,-123142.27378625619,-123083.22416099365,-121462.55476815207,-121817.26582065369,733532.0931105604,-117106.76192315466,-122692.95729627668,-119872.66891872577,-122503.31631596007,-121457.66369736874,-121730.43682590412,-121311.66573968444,-120593.66346168771,391520.26543208194,-121544.98477514935,-119774.67821214041,-121682.52210084847,-121580.72592990898,-121494.7174596505,-121291.69404943558,-116976.48109017542,-100121.73685573098,1009235.5052187216,-121426.86398609742,648029.1361909409,-120271.72596590046,-122077.0480727749,-121815.26594753079,-122813.47695292546,551838.3096563687,-121158.53055505235,-120502.30115746638,-133984.08479427817,-121265.13489343028,-121565.66102360617,1626.7818786163925,519774.7008115115,-121377.18855715315,-122755.25266239326,-117653.42365668032,-117558.36522848444,-125134.69594995574,-112819.50438211542,-121373.53162385944,-119038.07020874554,-121876.82142654443,-121681.20566174605,-124615.18568790912,-120999.20646791457,-120776.91719964305,-35994.519166016275,-125062.96835899414,-119644.30056988777,-123097.59212086647,-119634.20533948128,-115832.02492156059,-121052.20622497608,-122330.86645353412,-121384.58661359969,-120230.66011508508,-119824.59261028799,-120315.5334885198,-121107.69495561578,-120908.24887591011,-122546.83613634337,-121135.99028051895,391520.26543208194,-121518.20759605258,-120293.04491406323,-251623.74498248042,-121405.85269541825,-121395.90424379836,-121053.40626803714,-132748.9252990802
2020-06-15,-134219.34625631516,-128991.63668992046,5315.270211663941,-124598.30877733389,-124997.87582800469,-123785.79100901399,-36493.87901252197,-125008.75986423068,-125222.37558488168,96761.0863037096,-136435.1507863394,1472069.944163287,939692.3217660312,-128250.98092916883,-127444.41216721697,-124027.69672928285,229855.49190302353,-124438.240911529,-129870.75204886879,-131267.9129969805,-128506.8561394315,-119189.78660834105,52396.2844372716,118943.48723692856,-125138.40028544197,-135619.09233127796,-133481.13792856707,-128156.82149945902,-127670.5759834121,-115706.49621841057,-105348.9974035111,130478.33572220251,-125997.60210090912,-152060.443980373,-124473.83710121355,-125330.18162404702,274220.29376946157,-124378.78561979713,-134416.8444783001,-124115.48778524168,-124687.88751274823,-58515.72022882336,-83289.88708998241,-126142.11050298369,-91789.32162865186,-124804.03417245741,-125766.2237521801,168288.01176184425,1472069.944163287,-123111.05018362991,-124531.9769029286,-123948.99119411316,-127826.37749752437,-124965.22042108256,-122558.2593308356,-125087.316468231,-125674.27081178164,-119905.70982272341,-143218.91309759908,96761.0863037096,-125866.16967002054,-134843.575316785,939692.3217660312,-127274.7691592279,274220.29376946157,407314.6993687755,939692.3217660312,331260.75331202464,-124863.77611997539,-124642.0424518761,-138512.2130371026,-128128.13309328876,-124914.67018675955,274220.29376946157,-127309.18585612804,-124062.17493617198,-124715.08216878516,5315.270211663941,-123458.89880177075,-122496.6019234226,584773.9068345274,-127549.13343896373,-125173.03342691918,-125703.13471472567,-137149.6332825088,-124966.8769798589,-123200.356380191,641560.853223568,-124841.17512561496,207673.09096980453,-124391.92048938238,-125048.07389881233,-125904.14137468475,185490.69003658558,-127131.82975189672,-124989.1410243222,-130123.31043500334,-124812.74287857144,-125300.69922201597,-122601.25304644513,-126587.67249574537,-123001.66457721806,130478.33572220251,689800.7847224214,-124751.3690919142,331260.75331202464,-124578.58835159146,-124765.6636164337,-126135.65911324852,-123849.73994788504,-126532.85363025834,-121685.47771242051,-129525.2103688361,-127523.60594218159,-125278.8611453814,-126390.97645196869,-126812.78741514904,-129925.09031067195,-123841.98555399479,-124575.1136144462,-125543.2541869758,939692.3217660312,1472069.944163287,-125099.61555876753,-35025.998701865276,-125152.92595267897,66593.02103453176,-125247.86557005924,-129072.84932042824,-129428.49139588262,-124561.55911999119,229855.49190302353,-124147.93598474018,-122861.33536637008,-124821.8279148905,-124611.73597303593,-124420.01917331165,-124672.15293479316,-123950.79303703345,-125058.79364045517,152217.0886367571,-125161.37522719453,-122822.77588933785,-124434.52965708433,-128616.53837789276,-125573.7058520112,-125129.03490739524,-75601.88820938057,30213.88350405262,1048340.816132818,-124920.98233924578,1472069.944163287,-128471.71062385355,-125288.06454370893,-124141.31642806534,-172531.87498646945,473861.9021684325,-125129.11695090766,-124509.67070759463,-125845.86629111289,-128578.39892744995,-123852.18208474781,1472069.944163287,873145.1189663743,-125802.6252178161,-94607.90388922788,-71016.63408161701,-124827.51664284544,-125945.80587226713,-127109.84136545428,-123256.65105171148,-126004.99027724561,-125217.36930556053,-125373.21177807456,-144323.0092083643,-124586.12067880655,-124836.52670063148,362949.8975023375,-124343.22449038051,-123640.21126066038,-124049.31532320517,-124937.0553345685,-125177.81051446345,-125826.7926250692,-128588.29041319835,-125678.32687125371,-125815.0902388388,-124180.69792020948,-128276.28311585168,-126277.67800549012,-126485.94556079972,-126551.78610198315,-125120.82132429452,407314.6993687755,-87117.5323071313,-128029.08611876015,-130565.07150951924,-124709.49527126506,-124763.20242816885,-125375.39103114321,-131092.69550119794
2020-06-16,-124412.61420346731,-125539.74221055419,-33238.90061873314,-124307.59391943064,-124187.82301839492,-124992.56731812445,-124305.62853774805,-125376.53930000482,-124973.95077600329,874055.5839956386,-125168.68702366867,624294.7427253902,374533.9014551418,-124206.64824044227,-123582.4672142396,-124347.94953810456,41519.44642814394,-139190.63282024022,-124567.41174246243,-124387.78202920017,-123834.56419160019,-126191.04440937468,874055.5839956386,-83360.97420698027,-125267.08250908651,309662.69323065266,-123196.12564134796,-124403.65838853801,-123870.03171041967,-122158.79567780807,-121536.03265159922,-65045.17918049537,-124617.24181567838,-123997.33874963045,-124984.80585769464,-124392.12019015852,124773.0601848934,-124877.0398613991,-123133.38773404868,-126897.01610227849,-125322.00845118378,31112.744708550275,-124737.4226496157,-124655.50081493778,-107.36045023078744,-124168.9441327032,-123571.50008446153,242007.7407811324,1373577.2665361355,-124888.22553684557,-124943.38452639533,-120312.00781583016,-124951.4226057005,-124966.06577651732,-123276.11486204815,-124791.08646559324,-125693.90543580227,-125028.49878953936,-120779.41859923559,83146.2533065187,-124872.88505145289,-120267.69238435465,374533.9014551418,-123553.03299869795,624294.7427253902,1373577.2665361355,541041.1289686407,731335.1032697824,-125015.49235010191,-135712.26035213858,-122828.85546651429,-124999.22118349161,-125045.35856966188,249653.4808200176,-125515.31348998996,-124308.3821426523,-118098.42899258925,1159496.545447351,-124951.16347267898,-124997.99249845458,218433.37566123655,-124863.3526162807,-124857.32684172082,-123758.30583119304,-124907.00017407496,-124710.99251348637,-127935.53479620937,594323.4417729605,-123100.57177238744,499414.322090266,-124980.25572669043,-124090.7181783481,-126179.23508509714,1019749.4080699502,-122822.3872722487,-125091.00776789956,-123917.23006189178,-124820.29054750814,-124960.15936187445,-124983.8695065651,-120239.27084822442,-124612.06438580492,114782.62653408352,-33238.90061873314,-142996.00759374496,180841.82047005123,-125014.21282423874,-123774.42649717227,-123493.01596088531,-127033.47917472107,-127810.92423454745,-128095.20679146815,-124357.76626099955,-43159.972712737166,-124359.38231901,-124785.50760816893,-122993.42023440501,-133465.35625202183,-124983.2219340317,-123286.81539147453,-128538.81999991239,208026.67394164286,530634.4272490471,-124951.49992934937,-124430.38509530798,-114453.89314801768,594323.4417729605,-124336.19926807086,-123510.77873872874,-122993.2118715675,-125251.67327659702,-41734.16732860553,-124849.64606574738,-121499.31747373905,-123926.77395922902,-124983.23202467334,-125189.97504151701,-127617.12393720078,-117049.99428869206,-126597.9544352469,457787.51521189127,-126138.06672942804,-120221.87999469199,-124862.77660401088,-73709.11414305404,-91115.05939111089,-126419.65065545008,-138185.8976439351,-41734.16732860553,486671.4220254575,-125122.700317741,1373577.2665361355,-119863.56078143006,-125157.21658359782,-124479.11565757699,-123345.58003442148,874055.5839956386,-124695.72298886908,-125346.9736775966,-124284.17163406048,-126387.35944462089,-124940.26646567954,1373577.2665361355,343313.7962963607,-125648.36554333943,-124835.92399812688,-126347.28265309917,-125044.7731043137,-123882.11323531794,-130379.9148732568,-124799.71159580894,-125215.91419774703,-124873.17837679411,-125275.81206145807,-124998.55848667328,-124369.83193909163,-124840.10833217148,-107.36045023078744,-136707.71228169097,-125028.82580994876,-130228.05777654599,-125021.03045556946,-125015.56242599698,-120299.254342848,-122584.90742447472,-124471.59042947038,-124623.02612366992,-125131.35020022148,-124827.21092249826,-124735.79764507407,-124710.20861523955,-124091.11492498576,-124768.78112535512,1123816.425265887,-129685.23990615904,-124359.34032421633,-123541.99364385186,-123857.79921753239,-123664.28244848475,-125738.7511756949,-123779.8749407163
