Date,ACC,AUBANK,ADANIPORTS,ADANIPOWER,ADANITRANS,ABCAPITAL,ABFRL,AJANTPHARM,ALKEM,AMARAJABAT,AMBUJACEM,APOLLOHOSP,APOLLOTYRE,ASHOKLEY,ASIANPAINT,AUROPHARMA,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BALKRISIND,BANDHANBNK,BANKBARODA,BANKINDIA,BATAINDIA,BERGEPAINT,BEL,BHARATFORG,BHEL,BPCL,BHARTIARTL,INFRATEL,BIOCON,BBTC,BOSCHLTD,BRITANNIA,CESC,CADILAHC,CANBK,CASTROLIND,CHOLAFIN,CIPLA,CUB,COALINDIA,COLPAL,CONCOR,COROMANDEL,CROMPTON,CUMMINSIND,DLF,DABUR,DALBHARAT,DIVISLAB,DRREDDY,EDELWEISS,EICHERMOT,EMAMILTD,ENDURANCE,ENGINERSIN,ESCORTS,EXIDEIND,FEDERALBNK,FORTIS,FCONSUMER,FRETAIL,GAIL,GMRINFRA,GICRE,GLENMARK,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GRAPHITE,GRASIM,GSPL,HEG,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HAVELLS,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,HDFC,ICICIBANK,ICICIGI,ICICIPRULI,IDBI,IDFCFIRSTB,ITC,IBULHSGFIN,IBVENTURES,INDIANB,INDHOTEL,IOC,IGL,INDUSINDBK,NAUKRI,INFY,INDIGO,IPCALAB,JSWENERGY,JSWSTEEL,JINDALSTEL,JUBLFOOD,JUBILANT,KOTAKBANK,L&TFH,LTTS,LICHSGFIN,LTI,LT,LUPIN,MRF,MGL,M&MFIN,M&M,MANAPPURAM,MRPL,MARICO,MARUTI,MFSL,MINDTREE,MOTHERSUMI,MPHASIS,MUTHOOTFIN,NATCOPHARM,NBCC,NHPC,NMDC,NTPC,NATIONALUM,NESTLEIND,NAM-INDIA,OBEROIRLTY,ONGC,OIL,OFSS,PIIND,PNBHOUSING,PAGEIND,PETRONET,PFIZER,PIDILITIND,PEL,PFC,POWERGRID,PRESTIGE,PGHH,PNB,QUESS,RBLBANK,RECLTD,RAJESHEXPO,RELIANCE,SBILIFE,SRF,SHREECEM,SRTRANSFIN,SIEMENS,SBIN,SAIL,STRTECH,SUNPHARMA,SUNTV,SYNGENE,TVSMOTOR,TCS,TATACONSUM,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,NIACL,RAMCOCEM,TITAN,TORNTPHARM,TORNTPOWER,UPL,ULTRACEMCO,UNIONBANK,UBL,MCDOWELL-N,VGUARD,VARROC,VBL,VEDL,IDEA,VOLTAS,WHIRLPOOL,WIPRO,ZEEL
2020-06-05,236728.79338798224,139703.78942954476,-78105.3245442418,-125183.96109101015,171638.8047151139,132230.24285783138,-97921.22005428954,228021.05606703437,134497.87088935412,-131072.2351142575,319331.49590637465,236761.4327233584,-200428.53792430725,117594.79914193676,376818.53006543446,-42782.892129839165,104396.50450011979,14812.084334121793,-210913.4204098333,66496.03385638865,7547.20098943757,-325149.87580566586,-231465.26947105746,-253711.4562426376,93511.9137348853,123454.20042667846,144594.1416730958,-496299.90315155545,-83268.6868568078,-358347.1288298991,343576.8558230447,-29594.586968274107,226083.0464880943,212201.47880839833,-333523.5664557228,-376195.2685136479,-193773.8024047313,-262643.64828247373,116118.9979249273,296121.08023709775,-237419.0268255045,157864.2415785685,65334.38424373169,75251.85102773162,-114914.25248098599,-148592.0676866358,197088.2803126207,-110409.73513369384,246160.21762535215,274091.36503381975,-206119.36941284392,-305096.21190369444,135285.7003880134,-182217.69546382056,-96681.6247560013,186990.4225241504,229999.21767148472,-324269.24168087204,161516.87677869073,-479574.563880016,128029.51654332723,40680.228978816864,-179078.01345783126,-162937.64999650855,196197.54932772258,-206403.80379285986,-42783.04985808619,68399.27295484985,-460760.6136546087,232348.80686461204,-519815.42245683575,200680.33394985387,-299633.79204404657,-261561.47194753497,-423224.1400596292,113482.99917110646,-200700.97010498206,-368271.23535401066,58033.4421700943,181907.31284966425,82226.52318023889,-278672.8018317208,209790.1357252991,-308626.3553517862,-267771.01888541155,227933.38484969042,-208859.00179218626,159691.66500181574,172379.60261905394,220392.98650367183,157023.823786811,-294201.18569954473,-283899.18870809063,250820.57894277512,115254.85514967676,-446176.4318145316,-324569.34674353106,-55793.561291798316,218493.30127044584,110399.26505948316,118533.6927677458,-339140.3168671891,-532843.5485804467,158209.22467738535,-334904.52578940295,433088.9406468882,146447.11142904183,182758.94026994272,210034.30939563815,143781.92635605775,-155646.0022085931,-264849.29923599097,-29208.744028467365,78337.06489537349,160732.38230758224,339693.74314082786,-4844.380860492137,230403.05842932957,-55131.05338065714,-197786.28197597386,155535.07328816896,106328.20452343079,172718.2094346002,81636.66021391551,-175210.7002165046,-292491.02208486845,-378715.0479424555,242159.89717626732,-126056.45793475208,278354.81734021637,121341.3086972172,-347644.8199724725,154112.77571305173,-271099.85619633534,187451.18812875584,143559.1716250739,175314.2410960552,-305357.78585985524,259346.49184026252,-54329.601292155676,211420.27437267566,-218435.45679089287,-519815.4224606117,172770.70030331434,145821.48626887842,288780.6648174422,257708.23073812234,150593.09525528838,209378.13652159722,157561.93695154495,159431.15818808612,413422.5537070905,-136466.1905451068,89815.13396892732,134352.20930719387,-281764.8359218937,156827.05181223905,116464.56766001612,-300458.30933646474,306245.20708006405,124900.40520567291,175551.97104313743,110109.84718005826,198688.17565073672,-60477.2295823617,-148988.49267549522,162675.01254911022,78486.28278472375,232604.43252610465,-42783.04985811575,98716.60058106405,119440.4047613764,90638.95860671993,264034.0651722586,-159146.9982710636,108871.06825055412,199598.17388881685,-441813.8446192833,51519.21820553968,-198075.00642042307,-118051.84362769783,168383.58610779233,182850.02082505065,389272.2651573528,22435.473470663976,182970.69448672753,-104366.95746512215,-212460.83658764762,98801.602839184,-395094.80579722644,255495.2571107872,187430.52797306023,185634.92218498501,-42783.052899229384,219499.17725783284,124932.51977195012,-247225.49527253796,-267022.14658193476,-16426.224963477685,-240620.49120559997,-353050.2363713475
2020-06-08,167562.14432588688,93171.14820742646,302655.54532559536,-100957.63110815274,181988.49290872982,105275.43253741508,-72301.9831246373,201904.7503606094,90188.25404125066,-321499.4296849162,210023.46567545563,241002.75793922922,81878.29277804185,4301.083873453519,292889.5988039465,427046.8739551645,65673.20790634204,166814.95389274758,273278.04057378264,-319676.2317875838,-231376.51445295374,-312697.4435807323,-203494.97416343217,-226383.45637256626,55096.12523402483,-70347.60975572893,204382.8576107041,-351161.06505363836,-72485.00052648221,-295780.58802970516,292735.9056706826,-12399.293644436342,156861.81486680824,179144.19690157843,-443669.0324653831,-357677.44065830595,-506077.39180152613,-90195.69930337372,-208081.6911460491,305894.1536930861,-200021.51776760622,107286.04767154808,73681.60941598851,224111.81265542097,349060.0059015426,-30837.813001983166,215540.9498564697,-150162.1204703192,170264.26564989157,382228.73123295663,154833.60039473523,39963.2351410958,241781.65066450968,29892.276813654273,-140886.19162119104,240820.13656278912,194249.8354644343,-263497.7678158348,114189.68019391582,-344541.7429195356,85478.07142868661,69480.69441825537,-231192.49561520864,29806.24144749098,209462.76605146073,-72634.52349531546,-48726.03523492191,60551.64086042173,-347973.3510912411,257574.28597801633,-410845.3431372136,155563.79616976064,-278009.9208072517,-217960.17974651034,-317188.55699951283,21739.313582985902,-192703.77865220344,-334708.31956225407,-233642.73610721933,136823.44417339424,12593.86841286985,-230324.41374435445,144142.63751798467,-495021.8387574782,-166841.97628738632,158180.6481395957,-184846.28965184977,118015.63059982657,350028.5538180421,221437.83055437476,176640.07964458884,143124.11848621868,-214873.14207732474,176603.14890973188,137560.1488585419,-522366.89836675307,-261498.14859528342,36988.72608439562,178322.03746248377,109864.93449626327,76488.20157209094,-362676.83502926055,-362816.9077349568,109864.93449696615,-109642.51408794083,354394.1351853236,302215.23687962093,125330.99381960183,247058.98919666302,101752.60558894048,-138794.62672801025,-244678.33764211126,195502.73232090857,-306750.12275558553,109208.9193987631,234163.0128503564,36294.04308913414,169219.79602686723,33817.938047977266,48296.001314039335,107027.18167538599,11671.554444420575,144086.54850427216,268455.9042532502,-285182.6821644681,-389804.4491017743,-353900.2645094616,351367.3004434702,-104820.76225603672,187726.29583220734,115242.41905629869,-289172.38653723197,208088.08506741672,-224706.9741327274,156991.63242171367,96571.18560620738,171263.74797935918,-249540.7509281467,175341.9576889969,-207317.00496696678,290851.09268654813,-242959.51206060182,-395882.9738627721,126771.64270962111,101729.24708672572,276595.9465350631,175089.94324980347,101844.24799047275,321927.0110035975,124648.20317526875,124934.64645982471,339606.5705124887,-481245.59922864323,50515.14034092005,92146.03354859688,-233748.83325212155,201105.24655020086,-3321.5726825326833,-246931.9779598268,230617.6358892969,108303.06497452017,143857.51405411947,-394029.9940360863,136459.27006085037,121627.99323364739,-125096.11804632514,121850.53288181561,42034.48073715368,158799.73342464902,-81975.73699669447,-75885.46640486062,76942.37149526748,216780.8687442135,320991.06930787885,324904.9568175997,164813.3249850033,137218.1855674995,-490412.5128376145,76942.37149578833,-370198.0985079403,-440687.514619049,123033.82065943067,156771.37534015233,264447.4169110093,-390152.69552023476,128397.66124866651,-131241.852847969,-182000.46346583654,119231.02187483426,-312697.443585783,173552.6714092064,130837.65751072622,190665.9078701348,-48726.03812420361,150655.07309591596,87402.14400493442,-207317.00497592436,-506789.37310356746,-422357.0272896796,-216559.84227411737,-282410.1515575795
2020-06-09,182370.30923009093,-247239.66074693785,255614.5109230216,-68640.29457711644,179221.69741568153,-452266.8973873147,-37662.09881936381,147131.33326830665,43713.079900519064,-262585.58338052867,169423.37965953888,173386.28811728014,189578.45110748286,-27596.613846114116,232072.344154822,264955.2410009311,-203349.36547457654,133248.67434257915,276293.8255025375,-498831.98699893156,-460569.9605020654,-522569.8387288335,-191579.762367703,-422055.09492328553,25651.065587920424,-96849.12432977403,228386.1036830982,31114.631242508916,-62422.111388271886,-260420.13047698763,227023.00494122703,15604.446681344152,117191.29018965848,144614.30790158405,-290214.5007756537,-311448.60711000307,-441385.2276263354,-32653.871770203838,-226113.7134120192,335870.00780864054,-178200.6393831927,28900.13639371225,57380.2992810744,236660.67369374674,296447.83995872695,169543.94099618803,239627.20507395267,-185216.46370815235,127079.70682469038,249375.19312764407,199428.67370125462,390416.1480490524,218202.75023944583,206563.37207702413,-29716.929310890828,249708.87889211607,145929.27774601802,-111739.56091034447,80066.17154490198,-288255.4067728529,31000.337155526067,141274.0481729646,399682.6230814959,31604.731731788568,224619.9200656411,-54116.992875051794,-54116.99287506382,-51571.81579979261,-294166.2790901179,191897.6453943205,-350460.3330688677,116525.43453379543,-254257.0771769942,-193539.92888612233,-426886.02720519697,-10693.978991426855,-307005.9206596718,-472712.84692672326,-515763.50808502536,102360.64002250506,239513.02649736407,-34468.00057607509,104600.85757666951,-117741.71886844849,-148681.86320222044,118370.23499573545,-191335.27358401607,92256.97150778942,238530.92551561407,219928.79944231402,149663.71366960628,243685.4697642254,-159522.64085493892,160656.34784688722,104928.99658536034,-478788.4894900276,-229399.1485642439,185689.26090207903,134461.7587391449,76143.70114029013,49745.92770196356,-310832.44889697694,-296626.0309896172,403359.5453745659,-96754.8136206413,234863.98932655063,212294.84681801408,89261.71533208547,183609.51913938526,69155.15111203167,-73733.31306581748,-220287.67441256266,286511.4477065759,-450578.9995674887,-336872.6038092022,189578.45110679112,-17516.89752888627,147908.28732886305,52415.02816344023,118736.03094508701,1938.2847452307371,-19979.02933480638,232162.8103293172,196582.61947235925,-198541.49964482727,-314042.91455384175,-295028.66866933415,233099.17816694104,-34854.04271247888,138340.5084164773,132796.03886593535,-238595.110201082,151434.69032424063,-199029.72500622008,122042.3321075041,-54116.99287506128,168322.35238388434,-220810.01082106782,128344.10023940138,-184377.6868911355,341153.6537572705,-287285.1637841274,-272533.2149729246,91005.53248786366,73170.6784639262,196700.31328551762,128837.67595561966,80875.10607362124,303167.4627118633,105419.12406299094,89988.37784224181,353304.1258775814,-262745.42415079765,51848.677081100665,-20556.045425011576,-306365.74216514104,198185.00141974498,-33347.15954876662,-268696.13526349154,189578.45110813837,140015.55868392743,108435.23764732097,-300672.809960818,335648.3809463999,88603.42989782474,230936.4566813509,89322.14487929869,363338.6990338183,115747.85374840343,-71523.81030238776,-373212.0402755279,-48641.72751610763,297435.6238458686,221167.45246862032,389149.8080524802,141730.5530515492,99102.24452591717,-487756.48846803897,-514893.77602680406,-448944.2063668457,-373189.22675014037,89524.15337839106,118430.09614982833,374836.0957002082,-312461.6363159459,108540.92630783239,-156301.88835632402,-165376.96421378455,322798.6285105177,-265381.7997691223,127385.62379402028,93840.95525721567,252952.53223293633,-54116.995781564634,215046.29236227126,-152138.124278785,-184377.6868988059,-363956.1626122511,355084.513010434,-192214.07510723226,-265920.95158072654
2020-06-10,206943.71537449915,-407044.811298764,214508.37566067095,-43413.20261447698,166088.57102784436,-381226.72562718036,7183.757673020443,132577.33422860218,35119.42693736416,-179995.9870897249,207602.52006365597,154585.55171714287,194216.8846118663,-61502.99866021306,198758.97131334528,219292.41930036095,-10722.304333204294,132089.8435602373,226375.7339118656,-379343.5642288964,-363865.19861126953,-487755.24474441237,-116668.48202335087,-342978.995396875,11734.996017255557,-540995.7543907546,211741.93835702277,166778.3595370714,-122055.30518514485,-272382.66143268347,194053.24019806113,-247311.22788738934,108002.63434333977,143807.03375127615,-254608.57047745617,-370916.5853747951,-478632.59683993564,140774.6311591359,-236807.18100209345,265406.159121918,-465435.5079056639,21225.964317375514,68905.41719158883,202601.9577487924,239037.89784814333,212716.5425301041,219556.0403309959,-236207.54434982405,118173.4927447489,275614.4877729084,191752.10865463354,293047.8641053512,210410.9517352973,198243.92742411883,-46200.2552992228,211303.43939766436,195420.45176675648,-79199.13580974286,93088.69409194708,-376876.8798966795,-457208.883947782,166667.45052603722,295495.45480331033,54982.781325559634,208663.6234026361,-10722.30433365591,-46200.25529921362,-43427.42599227099,-257503.4263965767,168500.97019642813,-298570.2312410548,112113.14033935887,-224043.45193100625,-380146.71877302974,-409970.79778316215,-32251.085990396743,-464940.186008013,-367549.0365734554,-386734.1199540801,-11938.891473204916,449211.0596859016,152605.60812186517,101630.2323220149,-105105.20160641645,-123547.52809781367,113294.84309418469,-41618.480353881096,69031.83751759387,205823.8293159509,201407.93033857865,139247.6534079772,212716.54253019317,74284.89887113558,144192.61422389207,-88200.2136683442,-380554.16826954053,-204716.17551288276,189758.7859149291,122951.45010941937,67582.31953017777,-286407.91327009397,-270209.480733636,-258855.10610783537,387534.2334177654,-71029.64872579247,199517.63671887212,187973.2158734164,-204726.0690407241,172317.0449286749,60567.770643772514,277961.5760628549,-197432.42086189694,262338.4643821429,-410205.66121840576,195323.11733892228,166667.4504966345,-62518.46589618229,163150.15184431867,62641.12976885318,160187.9077088338,-9467.599217620176,-52165.25333341016,201395.58249846866,303843.833126826,-209619.9979092536,-272166.66030070646,-260925.2921841733,198914.3412713244,274584.463356683,125178.54924893875,343581.4498536862,-185984.19844935747,141600.8811959453,-174423.21901320264,119962.15855364954,-82529.11735915954,164489.00935221254,-198249.45569903668,116644.06737210625,-159982.83012930772,298107.68624100694,-251210.3381526308,-241072.09673081274,25968.655900727284,50072.78698853207,172096.32032663721,118079.04135059594,88981.99779304721,244361.38116763605,-263954.6198363474,83447.49337195407,355686.96007501584,-85356.74124589181,199093.99669858263,-49767.42518229796,-277941.2605946715,207269.07717701406,-183605.76854887,-435260.53088342416,166667.45049767024,176670.99937664432,116426.62259269359,-9196.198147547888,331738.9424602246,85775.0415742756,274106.3346394965,80832.12586782184,298905.0086539257,105173.49946023486,-46200.255299254626,-346962.29726379155,-259067.96109406254,243542.03721480482,201117.05064166186,287403.44254579506,132724.51326424777,90260.87897071587,-374217.0851283844,-412091.8551913662,-359238.2057770049,-311692.9298981937,85866.50357776751,108275.06313304292,279644.3387995797,-276123.6560209885,114668.03662056886,248365.3973667875,-157902.53449496697,254908.3038921058,-441401.54922307143,116188.28858309917,52324.27108304717,220233.77737488973,-46200.2584656851,189458.6710044893,-190788.92078441233,-159982.83013696654,-249809.9867612089,270279.60759563046,-167742.80124474698,-199218.20075807048
2020-06-11,160176.68399517314,-303118.6276232105,166959.6381836375,-105906.13576087754,142558.2771117667,-315384.45432513865,372428.79861691635,102645.35983933588,4435.580478962095,-156791.14125868044,163712.10455796102,120187.19950410501,175817.6424498301,-106967.51682674415,155219.74506076358,169097.66209045253,-37826.87593963607,111735.2119636012,430460.3155244113,-264609.1029343371,-17765.070978900632,-368354.68166656815,-90464.4843839031,-288738.91937399947,-579455.8733807451,-410147.93099968054,328736.5532138157,133495.8985391329,-100383.58746151348,-381895.297915721,150564.41820726314,-393460.66264238145,223565.76669459764,123302.46970600398,-232237.62290491926,-336027.5739946991,124099.85721350487,299639.1195269677,-233355.5252490581,205730.44586318417,-369709.41101885174,-3749.279072174034,63231.65692507579,223688.93295369067,270462.54770321737,375211.29501868476,171482.91877377182,-269892.2224967586,91666.63038502316,207441.60056482005,340174.83751273697,217918.25959945002,163907.41264399394,170275.56285365357,334067.2451840176,165435.50015360955,165865.32049327335,-54235.67708893689,75307.81622396219,-311686.30807044054,-373955.99648518045,326052.6020014541,222512.4176902833,63752.60586314683,171229.35801843042,11154.572328883172,-47906.47224837603,-102182.60230179696,-223871.83805634678,130810.18997653085,-221858.03143842117,95577.98823800044,145738.42321563876,-355306.7344872069,-331210.7980855378,306459.7952215312,-383738.8488168478,-302851.34242114134,-431702.46614231536,-39523.91367613403,345408.2306923898,151073.94776381133,100865.75136863731,-90211.00975208689,203524.98695353552,89902.631766883,42099.357905819605,-19759.107503458712,164161.21218740064,159132.2619413261,115486.13234743246,170581.42930561237,104332.3027820078,111416.71673572584,-111174.15925918333,-310685.51787842484,-183706.6229640081,159356.11564829634,94704.34270898878,-318558.1796533616,-347400.630932371,-330886.0084575214,-130728.6071091758,269890.51946595235,-47906.47224842293,154710.19290294684,152068.99429381973,-49264.24724154345,143660.3538101515,36833.28736381454,270902.34434221964,-206380.22920884896,208004.66204856327,-359635.01843079994,151675.28903836818,129276.6614860081,-575938.7457167092,146161.3067947292,92494.47336599386,288669.5933144443,-126279.1557548417,-188307.41786398698,160872.96695747183,365520.8398053877,-185766.01422165663,-236533.9097637139,-226791.28377388758,154931.44334027864,266694.0187640248,-80477.93806233774,266711.36115553515,-21375.391025519806,119582.14491855007,-151031.52933140693,106453.19208643881,-314885.66607277264,171666.2350020617,-316395.6739869619,87508.94823842344,-136498.03911753415,240018.7965112452,-219115.41420262482,-210500.8668697362,-7257.873593193732,23931.08752353547,133625.36071001634,-1475.2705412172663,222745.23515929887,197643.89441295917,-59879.39887704041,59841.134067568186,323566.93894373416,193083.90487824767,199593.66475122955,-249581.8769439163,-241886.12363911912,206803.1327247776,-291798.0641818371,-265109.0194789556,129276.66148684156,137385.75708137816,133928.28897210586,-20759.738779520172,373248.25712047453,207441.60056882136,211572.77065298348,54584.18533349064,301933.85893052863,-97048.23177382268,-402752.84597679274,-299156.88945909246,-445747.38519999536,253015.22324951613,355083.72257993725,368228.4374123428,110967.52006519916,-80497.85712426977,-306661.0369754752,-329641.742002412,-301205.8128707439,-395990.74300610553,-182321.26335749927,80826.10330066757,209517.12870010696,35433.46346655095,92494.47336585922,207441.6005628708,-246263.28199618863,194116.63721918702,-350814.600323158,-20436.48498343828,9478.739608608574,246680.5649225819,-47906.47547637814,151401.38599092964,-558555.2277085987,-136498.03912536637,-217754.347221433,204761.98323908623,-296994.62348570925,-103539.86196864591
